server,N,syscall,calls,seconds_total,seconds_per_call,errors
server_epoll,3500,getrandom,1,0.000016,0.000016000,0
server_epoll,3500,bind,1,0.000013,0.000013000,0
server_epoll,3500,listen,1,0.000007,0.000007000,0
server_epoll,3500,epoll_create1,1,0.000006,0.000006000,0
server_epoll,3500,set_robust_list,1,0.000003,0.000003000,0
server_epoll,3500,rseq,1,0.000002,0.000002000,0
server_epoll,3500,faccessat,1,0.000000,0.000000000,1
server_epoll,3500,execve,1,0.000000,0.000000000,0
server_epoll,4000,sendto,26341,0.870842,0.000033060,0
server_epoll,4000,recvfrom,26343,0.633408,0.000024045,0
server_epoll,4000,fcntl,8006,0.026108,0.000003261,0
server_epoll,4000,accept,4004,0.025496,0.000006368,2
server_epoll,4000,epoll_ctl,4003,0.017348,0.000004334,0
server_epoll,4000,setsockopt,4003,0.014257,0.000003562,0
server_epoll,4000,epoll_pwait,267,0.012579,0.000047112,0
server_epoll,4000,write,41,0.002713,0.000066171,0
server_epoll,4000,brk,128,0.000994,0.000007766,0
server_epoll,4000,madvise,126,0.000730,0.000005794,0
server_epoll,4000,epoll_create1,1,0.000066,0.000066000,0
server_epoll,4000,close,3,0.000031,0.000010333,0
server_epoll,4000,fstat,3,0.000004,0.000001333,0
server_epoll,4000,faccessat,1,0.000000,0.000000000,1
server_epoll,4000,openat,2,0.000000,0.000000000,0
server_epoll,4000,read,1,0.000000,0.000000000,0
server_epoll,4000,set_tid_address,1,0.000000,0.000000000,0
server_epoll,4000,set_robust_list,1,0.000000,0.000000000,0
server_epoll,4000,rt_sigaction,1,0.000000,0.000000000,0
server_epoll,4000,socket,1,0.000000,0.000000000,0
server_epoll,4000,bind,1,0.000000,0.000000000,0
server_epoll,4000,listen,1,0.000000,0.000000000,0
server_epoll,4000,munmap,3,0.000000,0.000000000,0
server_epoll,4000,execve,1,0.000000,0.000000000,0
server_epoll,4000,mmap,8,0.000000,0.000000000,0
server_epoll,4000,mprotect,4,0.000000,0.000000000,0
server_epoll,4000,prlimit64,1,0.000000,0.000000000,0
server_epoll,4000,getrandom,1,0.000000,0.000000000,0
server_epoll,4000,rseq,1,0.000000,0.000000000,0
server_epoll,4500,sendto,31660,0.916495,0.000028948,0
server_epoll,4500,recvfrom,31661,0.655304,0.000020698,0
server_epoll,4500,accept,4544,0.023054,0.000005074,2
server_epoll,4500,fcntl,9086,0.021569,0.000002374,0
server_epoll,4500,epoll_ctl,4543,0.016011,0.000003524,0
server_epoll,4500,epoll_pwait,320,0.013981,0.000043691,0
server_epoll,4500,setsockopt,4543,0.011700,0.000002575,0
server_epoll,4500,write,47,0.001717,0.000036532,0
server_epoll,4500,brk,145,0.000827,0.000005703,0
server_epoll,4500,close,3,0.000685,0.000228333,0
server_epoll,4500,madvise,142,0.000617,0.000004345,0
server_epoll,4500,mmap,8,0.000278,0.000034750,0
server_epoll,4500,mprotect,4,0.000251,0.000062750,0
server_epoll,4500,munmap,3,0.000108,0.000036000,0
server_epoll,4500,socket,1,0.000076,0.000076000,0
server_epoll,4500,fstat,3,0.000059,0.000019667,0
server_epoll,4500,getrandom,1,0.000049,0.000049000,0
server_epoll,4500,set_tid_address,1,0.000046,0.000046000,0
server_epoll,4500,read,1,0.000042,0.000042000,0
server_epoll,4500,listen,1,0.000030,0.000030000,0
server_epoll,4500,bind,1,0.000029,0.000029000,0
server_epoll,4500,prlimit64,1,0.000029,0.000029000,0
server_epoll,4500,rseq,1,0.000028,0.000028000,0
server_epoll,4500,epoll_create1,1,0.000026,0.000026000,0
server_epoll,4500,rt_sigaction,1,0.000024,0.000024000,0
server_epoll,4500,set_robust_list,1,0.000018,0.000018000,0
server_epoll,4500,faccessat,1,0.000000,0.000000000,1
server_epoll,4500,openat,2,0.000000,0.000000000,0
server_epoll,4500,execve,1,0.000000,0.000000000,0
server_epoll,5000,sendto,38183,0.980084,0.000025668,0
server_epoll,5000,recvfrom,38184,0.711393,0.000018631,0
server_epoll,5000,accept,5031,0.025200,0.000005009,2
server_epoll,5000,fcntl,10060,0.022426,0.000002229,0
server_epoll,5000,epoll_ctl,5030,0.017273,0.000003434,0
server_epoll,5000,epoll_pwait,385,0.015776,0.000040977,0
server_epoll,5000,setsockopt,5030,0.012988,0.000002582,0
server_epoll,5000,write,52,0.001998,0.000038423,0
server_epoll,5000,execve,1,0.000831,0.000831000,0
server_epoll,5000,brk,160,0.000803,0.000005019,0
server_epoll,5000,madvise,157,0.000639,0.000004070,0
server_epoll,5000,mmap,8,0.000338,0.000042250,0
server_epoll,5000,mprotect,4,0.000169,0.000042250,0
server_epoll,5000,close,3,0.000093,0.000031000,0
server_epoll,5000,openat,2,0.000091,0.000045500,0
server_epoll,5000,munmap,2,0.000068,0.000034000,0
server_epoll,5000,fstat,3,0.000067,0.000022333,0
server_epoll,5000,rseq,1,0.000055,0.000055000,0
server_epoll,5000,set_robust_list,1,0.000036,0.000036000,0
server_epoll,5000,faccessat,1,0.000035,0.000035000,1
server_epoll,5000,socket,1,0.000035,0.000035000,0
server_epoll,5000,read,1,0.000028,0.000028000,0
server_epoll,5000,getrandom,1,0.000023,0.000023000,0
server_epoll,5000,set_tid_address,1,0.000022,0.000022000,0
server_epoll,5000,prlimit64,1,0.000021,0.000021000,0
server_epoll,5000,bind,1,0.000012,0.000012000,0
server_epoll,5000,epoll_create1,1,0.000007,0.000007000,0
server_epoll,5000,listen,1,0.000007,0.000007000,0
server_epoll,5000,rt_sigaction,1,0.000003,0.000003000,0
server_epoll,6000,sendto,64790,1.155946,0.000017841,0
server_epoll,6000,recvfrom,64792,0.871888,0.000013457,0
server_epoll,6000,accept,7058,0.036396,0.000005157,6
server_epoll,6000,fcntl,14106,0.030880,0.000002189,0
server_epoll,6000,epoll_pwait,653,0.025756,0.000039443,0
server_epoll,6000,epoll_ctl,7053,0.022425,0.000003179,0
server_epoll,6000,setsockopt,7053,0.016988,0.000002409,0
server_epoll,6000,write,73,0.002673,0.000036616,0
server_epoll,6000,madvise,220,0.001053,0.000004786,0
server_epoll,6000,brk,223,0.001038,0.000004655,0
server_epoll,6000,close,3,0.000340,0.000113333,0
server_epoll,6000,mmap,8,0.000165,0.000020625,0
server_epoll,6000,munmap,3,0.000161,0.000053667,0
server_epoll,6000,mprotect,4,0.000129,0.000032250,0
server_epoll,6000,bind,1,0.000106,0.000106000,0
server_epoll,6000,socket,1,0.000030,0.000030000,0
server_epoll,6000,set_tid_address,1,0.000026,0.000026000,0
server_epoll,6000,set_robust_list,1,0.000024,0.000024000,0
server_epoll,6000,rseq,1,0.000024,0.000024000,0
server_epoll,6000,listen,1,0.000016,0.000016000,0
server_epoll,6000,fstat,3,0.000015,0.000005000,0
server_epoll,6000,epoll_create1,1,0.000011,0.000011000,0
server_epoll,6000,rt_sigaction,1,0.000004,0.000004000,0
server_epoll,6000,prlimit64,1,0.000004,0.000004000,0
server_epoll,6000,getrandom,1,0.000003,0.000003000,0
server_epoll,6000,faccessat,1,0.000000,0.000000000,1
server_epoll,6000,openat,2,0.000000,0.000000000,0
server_epoll,6000,read,1,0.000000,0.000000000,0
server_epoll,6000,execve,1,0.000000,0.000000000,0
server_epoll,7500,sendto,53448,1.128886,0.000021121,0
server_epoll,7500,recvfrom,53450,0.851622,0.000015933,0
server_epoll,7500,accept,7537,0.038951,0.000005168,5
server_epoll,7500,fcntl,15066,0.033585,0.000002229,0
server_epoll,7500,epoll_ctl,7533,0.028613,0.000003798,0
server_epoll,7500,epoll_pwait,539,0.022463,0.000041675,0
server_epoll,7500,setsockopt,7533,0.018529,0.000002460,0
server_epoll,7500,write,78,0.003829,0.000049090,0
server_epoll,7500,brk,238,0.001105,0.000004643,0
server_epoll,7500,madvise,235,0.000934,0.000003974,0
server_epoll,7500,execve,1,0.000475,0.000475000,0
server_epoll,7500,mmap,8,0.000420,0.000052500,0
server_epoll,7500,mprotect,4,0.000213,0.000053250,0
server_epoll,7500,close,3,0.000204,0.000068000,0
server_epoll,7500,fstat,3,0.000129,0.000043000,0
server_epoll,7500,munmap,3,0.000114,0.000038000,0
server_epoll,7500,openat,2,0.000090,0.000045000,0
server_epoll,7500,getrandom,1,0.000056,0.000056000,0
server_epoll,7500,socket,1,0.000046,0.000046000,0
server_epoll,7500,faccessat,1,0.000038,0.000038000,1
server_epoll,7500,read,1,0.000036,0.000036000,0
server_epoll,7500,set_robust_list,1,0.000028,0.000028000,0
server_epoll,7500,prlimit64,1,0.000024,0.000024000,0
server_epoll,7500,set_tid_address,1,0.000023,0.000023000,0
server_epoll,7500,rseq,1,0.000015,0.000015000,0
server_epoll,7500,bind,1,0.000014,0.000014000,0
server_epoll,7500,epoll_create1,1,0.000007,0.000007000,0
server_epoll,7500,listen,1,0.000007,0.000007000,0
server_epoll,7500,rt_sigaction,1,0.000004,0.000004000,0
server_epoll,9000,sendto,47358,1.142774,0.000024131,0
server_epoll,9000,recvfrom,47354,0.838355,0.000017704,0
server_epoll,9000,fcntl,18004,0.154035,0.000008556,0
server_epoll,9000,accept,9012,0.131112,0.000014549,11
server_epoll,9000,epoll_ctl,9002,0.096353,0.000010704,0
server_epoll,9000,setsockopt,9002,0.082579,0.000009173,0
server_epoll,9000,epoll_pwait,490,0.026549,0.000054182,0
server_epoll,9000,close,858,0.017538,0.000020441,0
server_epoll,9000,write,94,0.014115,0.000150160,0
server_epoll,9000,madvise,282,0.004995,0.000017713,0
server_epoll,9000,brk,285,0.003825,0.000013421,0
server_epoll,9000,execve,1,0.000354,0.000354000,0
server_epoll,9000,mmap,8,0.000253,0.000031625,0
server_epoll,9000,fstat,3,0.000182,0.000060667,0
server_epoll,9000,mprotect,4,0.000093,0.000023250,0
server_epoll,9000,openat,2,0.000085,0.000042500,0
server_epoll,9000,munmap,3,0.000064,0.000021333,0
server_epoll,9000,epoll_create1,1,0.000029,0.000029000,0
server_epoll,9000,prlimit64,1,0.000026,0.000026000,0
server_epoll,9000,read,1,0.000024,0.000024000,0
server_epoll,9000,rseq,1,0.000023,0.000023000,0
server_epoll,9000,faccessat,1,0.000019,0.000019000,1
server_epoll,9000,socket,1,0.000016,0.000016000,0
server_epoll,9000,getrandom,1,0.000016,0.000016000,0
server_epoll,9000,set_robust_list,1,0.000015,0.000015000,0
server_epoll,9000,set_tid_address,1,0.000014,0.000014000,0
server_epoll,9000,bind,1,0.000014,0.000014000,0
server_epoll,9000,rt_sigaction,1,0.000005,0.000005000,0
server_epoll,9000,listen,1,0.000004,0.000004000,0
server_epoll,10000,sendto,44691,1.112629,0.000024896,0
server_epoll,10000,recvfrom,44693,0.807457,0.000018067,0
server_epoll,10000,fcntl,20004,0.202357,0.000010116,0
server_epoll,10000,accept,10011,0.158614,0.000015844,10
server_epoll,10000,epoll_ctl,10002,0.121934,0.000012191,0
server_epoll,10000,setsockopt,10002,0.101542,0.000010152,0
server_epoll,10000,epoll_pwait,451,0.026077,0.000057820,0
server_epoll,10000,write,104,0.010281,0.000098856,0
server_epoll,10000,brk,316,0.008039,0.000025440,0
server_epoll,10000,madvise,313,0.004529,0.000014470,0
server_epoll,10000,epoll_create1,1,0.000000,0.000000000,0
server_epoll,10000,faccessat,1,0.000000,0.000000000,1
server_epoll,10000,openat,2,0.000000,0.000000000,0
server_epoll,10000,close,3,0.000000,0.000000000,0
server_epoll,10000,read,1,0.000000,0.000000000,0
server_epoll,10000,fstat,3,0.000000,0.000000000,0
server_epoll,10000,set_tid_address,1,0.000000,0.000000000,0
server_epoll,10000,set_robust_list,1,0.000000,0.000000000,0
server_epoll,10000,rt_sigaction,1,0.000000,0.000000000,0
server_epoll,10000,socket,1,0.000000,0.000000000,0
server_epoll,10000,bind,1,0.000000,0.000000000,0
server_epoll,10000,listen,1,0.000000,0.000000000,0
server_epoll,10000,munmap,3,0.000000,0.000000000,0
server_epoll,10000,execve,1,0.000000,0.000000000,0
server_epoll,10000,mmap,8,0.000000,0.000000000,0
server_epoll,10000,mprotect,4,0.000000,0.000000000,0
server_epoll,10000,prlimit64,1,0.000000,0.000000000,0
server_epoll,10000,getrandom,1,0.000000,0.000000000,0
server_epoll,10000,rseq,1,0.000000,0.000000000,0
server_iouring,10,io_uring_enter,6919,0.246318,0.000035600,1
server_iouring,10,bind,1,0.000989,0.000989000,0
server_iouring,10,execve,1,0.000539,0.000539000,0
server_iouring,10,mmap,11,0.000520,0.000047273,0
server_iouring,10,io_uring_setup,1,0.000276,0.000276000,0
server_iouring,10,mprotect,4,0.000204,0.000051000,0
server_iouring,10,setsockopt,12,0.000199,0.000016583,0
server_iouring,10,read,1,0.000179,0.000179000,0
server_iouring,10,listen,1,0.000123,0.000123000,0
server_iouring,10,munmap,3,0.000089,0.000029667,0
server_iouring,10,socket,1,0.000054,0.000054000,0
server_iouring,10,brk,3,0.000047,0.000015667,0
server_iouring,10,close,2,0.000034,0.000017000,0
server_iouring,10,fstat,3,0.000028,0.000009333,0
server_iouring,10,rt_sigaction,1,0.000027,0.000027000,0
server_iouring,10,prlimit64,1,0.000021,0.000021000,0
server_iouring,10,rseq,1,0.000021,0.000021000,0
server_iouring,10,set_tid_address,1,0.000018,0.000018000,0
server_iouring,10,getrandom,1,0.000018,0.000018000,0
server_iouring,10,set_robust_list,1,0.000017,0.000017000,0
server_iouring,10,openat,2,0.000013,0.000006500,0
server_iouring,10,faccessat,1,0.000006,0.000006000,1
server_iouring,10,fcntl,2,0.000004,0.000002000,0
server_iouring,100,io_uring_enter,33658,2.070863,0.000061527,1
server_iouring,100,setsockopt,102,0.002336,0.000022902,0
server_iouring,100,execve,1,0.000615,0.000615000,0
server_iouring,100,mmap,11,0.000599,0.000054455,0
server_iouring,100,brk,9,0.000513,0.000057000,0
server_iouring,100,io_uring_setup,1,0.000239,0.000239000,0
server_iouring,100,fstat,3,0.000130,0.000043333,0
server_iouring,100,mprotect,4,0.000104,0.000026000,0
server_iouring,100,rseq,1,0.000103,0.000103000,0
server_iouring,100,write,1,0.000076,0.000076000,0
server_iouring,100,openat,2,0.000065,0.000032500,0
server_iouring,100,madvise,4,0.000060,0.000015000,0
server_iouring,100,close,2,0.000047,0.000023500,0
server_iouring,100,fcntl,2,0.000046,0.000023000,0
server_iouring,100,bind,1,0.000036,0.000036000,0
server_iouring,100,faccessat,1,0.000027,0.000027000,1
server_iouring,100,socket,1,0.000027,0.000027000,0
server_iouring,100,read,1,0.000025,0.000025000,0
server_iouring,100,set_robust_list,1,0.000025,0.000025000,0
server_iouring,100,listen,1,0.000024,0.000024000,0
server_iouring,100,munmap,3,0.000020,0.000006667,0
server_iouring,100,set_tid_address,1,0.000017,0.000017000,0
server_iouring,100,prlimit64,1,0.000009,0.000009000,0
server_iouring,100,rt_sigaction,1,0.000005,0.000005000,0
server_iouring,100,getrandom,1,0.000003,0.000003000,0
server_iouring,1000,io_uring_enter,28566,4.872327,0.000170564,1
server_iouring,1000,setsockopt,1002,0.018240,0.000018204,0
server_iouring,1000,brk,37,0.001110,0.000030000,0
server_iouring,1000,write,17,0.001007,0.000059235,0
server_iouring,1000,madvise,33,0.000772,0.000023394,0
server_iouring,1000,mmap,11,0.000240,0.000021818,0
server_iouring,1000,fstat,3,0.000052,0.000017333,0
server_iouring,1000,fcntl,2,0.000000,0.000000000,0
server_iouring,1000,faccessat,1,0.000000,0.000000000,1
server_iouring,1000,openat,2,0.000000,0.000000000,0
server_iouring,1000,close,2,0.000000,0.000000000,0
server_iouring,1000,read,1,0.000000,0.000000000,0
server_iouring,1000,set_tid_address,1,0.000000,0.000000000,0
server_iouring,1000,set_robust_list,1,0.000000,0.000000000,0
server_iouring,1000,rt_sigaction,1,0.000000,0.000000000,0
server_iouring,1000,socket,1,0.000000,0.000000000,0
server_iouring,1000,bind,1,0.000000,0.000000000,0
server_iouring,1000,listen,1,0.000000,0.000000000,0
server_iouring,1000,munmap,3,0.000000,0.000000000,0
server_iouring,1000,execve,1,0.000000,0.000000000,0
server_iouring,1000,mprotect,4,0.000000,0.000000000,0
server_iouring,1000,prlimit64,1,0.000000,0.000000000,0
server_iouring,1000,getrandom,1,0.000000,0.000000000,0
server_iouring,1000,rseq,1,0.000000,0.000000000,0
server_iouring,1000,io_uring_setup,1,0.000000,0.000000000,0
server_iouring,1500,io_uring_enter,18096,5.996208,0.000331355,1
server_iouring,1500,setsockopt,1502,0.027450,0.000018276,0
server_iouring,1500,brk,54,0.001530,0.000028333,0
server_iouring,1500,write,25,0.001491,0.000059640,0
server_iouring,1500,madvise,50,0.001265,0.000025300,0
server_iouring,1500,execve,1,0.000702,0.000702000,0
server_iouring,1500,io_uring_setup,1,0.000390,0.000390000,0
server_iouring,1500,mmap,11,0.000327,0.000029727,0
server_iouring,1500,mprotect,4,0.000246,0.000061500,0
server_iouring,1500,socket,1,0.000030,0.000030000,0
server_iouring,1500,openat,2,0.000028,0.000014000,0
server_iouring,1500,read,1,0.000023,0.000023000,0
server_iouring,1500,munmap,3,0.000018,0.000006000,0
server_iouring,1500,bind,1,0.000015,0.000015000,0
server_iouring,1500,fstat,3,0.000007,0.000002333,0
server_iouring,1500,listen,1,0.000007,0.000007000,0
server_iouring,1500,fcntl,2,0.000006,0.000003000,0
server_iouring,1500,prlimit64,1,0.000004,0.000004000,0
server_iouring,1500,getrandom,1,0.000004,0.000004000,0
server_iouring,1500,rt_sigaction,1,0.000003,0.000003000,0
server_iouring,1500,close,2,0.000002,0.000001000,0
server_iouring,1500,set_tid_address,1,0.000002,0.000002000,0
server_iouring,1500,set_robust_list,1,0.000002,0.000002000,0
server_iouring,1500,rseq,1,0.000001,0.000001000,0
server_iouring,1500,faccessat,1,0.000000,0.000000000,1
server_iouring,2000,io_uring_enter,4982,8.178272,0.001641564,1
server_iouring,2000,setsockopt,2007,0.037932,0.000018900,0
server_iouring,2000,brk,70,0.002170,0.000031000,0
server_iouring,2000,write,25,0.001691,0.000067640,0
server_iouring,2000,madvise,66,0.001610,0.000024394,0
server_iouring,2000,io_uring_setup,1,0.000215,0.000215000,0
server_iouring,2000,mmap,11,0.000208,0.000018909,0
server_iouring,2000,fstat,3,0.000052,0.000017333,0
server_iouring,2000,mprotect,4,0.000046,0.000011500,0
server_iouring,2000,munmap,3,0.000045,0.000015000,0
server_iouring,2000,getrandom,1,0.000029,0.000029000,0
server_iouring,2000,prlimit64,1,0.000028,0.000028000,0
server_iouring,2000,socket,1,0.000027,0.000027000,0
server_iouring,2000,rt_sigaction,1,0.000019,0.000019000,0
server_iouring,2000,bind,1,0.000019,0.000019000,0
server_iouring,2000,listen,1,0.000006,0.000006000,0
server_iouring,2000,fcntl,2,0.000003,0.000001500,0
server_iouring,2000,faccessat,1,0.000000,0.000000000,1
server_iouring,2000,openat,2,0.000000,0.000000000,0
server_iouring,2000,close,2,0.000000,0.000000000,0
server_iouring,2000,read,1,0.000000,0.000000000,0
server_iouring,2000,set_tid_address,1,0.000000,0.000000000,0
server_iouring,2000,set_robust_list,1,0.000000,0.000000000,0
server_iouring,2000,execve,1,0.000000,0.000000000,0
server_iouring,2000,rseq,1,0.000000,0.000000000,0
server_iouring,2500,io_uring_enter,4840,8.044894,0.001662168,0
server_iouring,2500,setsockopt,2419,0.049145,0.000020316,0
server_iouring,2500,brk,83,0.002259,0.000027217,0
server_iouring,2500,write,30,0.002093,0.000069767,0
server_iouring,2500,madvise,79,0.002077,0.000026291,0
server_iouring,2500,execve,1,0.000552,0.000552000,0
server_iouring,2500,mmap,11,0.000437,0.000039727,0
server_iouring,2500,io_uring_setup,1,0.000237,0.000237000,0
server_iouring,2500,mprotect,4,0.000172,0.000043000,0
server_iouring,2500,openat,2,0.000131,0.000065500,0
server_iouring,2500,munmap,3,0.000115,0.000038333,0
server_iouring,2500,fstat,3,0.000085,0.000028333,0
server_iouring,2500,close,2,0.000062,0.000031000,0
server_iouring,2500,bind,1,0.000052,0.000052000,0
server_iouring,2500,socket,1,0.000035,0.000035000,0
server_iouring,2500,rt_sigaction,1,0.000034,0.000034000,0
server_iouring,2500,getrandom,1,0.000032,0.000032000,0
server_iouring,2500,read,1,0.000031,0.000031000,0
server_iouring,2500,faccessat,1,0.000029,0.000029000,1
server_iouring,2500,rseq,1,0.000025,0.000025000,0
server_iouring,2500,set_robust_list,1,0.000022,0.000022000,0
server_iouring,2500,prlimit64,1,0.000022,0.000022000,0
server_iouring,2500,set_tid_address,1,0.000021,0.000021000,0
server_iouring,2500,listen,1,0.000007,0.000007000,0
server_iouring,2500,fcntl,2,0.000006,0.000003000,0
server_iouring,3500,io_uring_enter,5239,8.663313,0.001653620,0
server_iouring,3500,setsockopt,2618,0.026783,0.000010230,0
server_iouring,3500,brk,92,0.001750,0.000019022,0
server_iouring,3500,write,33,0.001671,0.000050636,0
server_iouring,3500,madvise,87,0.001173,0.000013483,0
server_iouring,3500,mmap,11,0.000461,0.000041909,0
server_iouring,3500,execve,1,0.000395,0.000395000,0
server_iouring,3500,io_uring_setup,1,0.000157,0.000157000,0
server_iouring,3500,mprotect,4,0.000116,0.000029000,0
server_iouring,3500,munmap,3,0.000065,0.000021667,0
server_iouring,3500,fcntl,2,0.000063,0.000031500,0
server_iouring,3500,read,1,0.000054,0.000054000,0
server_iouring,3500,close,2,0.000050,0.000025000,0
server_iouring,3500,fstat,3,0.000044,0.000014667,0
server_iouring,3500,openat,2,0.000041,0.000020500,0
server_iouring,3500,rseq,1,0.000034,0.000034000,0
server_iouring,3500,set_tid_address,1,0.000030,0.000030000,0
server_iouring,3500,faccessat,1,0.000028,0.000028000,1
server_iouring,3500,set_robust_list,1,0.000023,0.000023000,0
server_iouring,3500,rt_sigaction,1,0.000000,0.000000000,0
server_iouring,3500,socket,1,0.000000,0.000000000,0
server_iouring,3500,bind,1,0.000000,0.000000000,0
server_iouring,3500,listen,1,0.000000,0.000000000,0
server_iouring,3500,prlimit64,1,0.000000,0.000000000,0
server_iouring,3500,getrandom,1,0.000000,0.000000000,0
server_iouring,4000,io_uring_enter,5056,8.460291,0.001673317,0
server_iouring,4000,setsockopt,2527,0.029447,0.000011653,0
server_iouring,4000,write,30,0.002056,0.000068533,0
server_iouring,4000,brk,86,0.001864,0.000021674,0
server_iouring,4000,madvise,83,0.001253,0.000015096,0
server_iouring,4000,fcntl,2,0.000000,0.000000000,0
server_iouring,4000,faccessat,1,0.000000,0.000000000,1
server_iouring,4000,openat,2,0.000000,0.000000000,0
server_iouring,4000,close,2,0.000000,0.000000000,0
server_iouring,4000,read,1,0.000000,0.000000000,0
server_iouring,4000,fstat,3,0.000000,0.000000000,0
server_iouring,4000,set_tid_address,1,0.000000,0.000000000,0
server_iouring,4000,set_robust_list,1,0.000000,0.000000000,0
server_iouring,4000,rt_sigaction,1,0.000000,0.000000000,0
server_iouring,4000,socket,1,0.000000,0.000000000,0
server_iouring,4000,bind,1,0.000000,0.000000000,0
server_iouring,4000,listen,1,0.000000,0.000000000,0
server_iouring,4000,munmap,3,0.000000,0.000000000,0
server_iouring,4000,execve,1,0.000000,0.000000000,0
server_iouring,4000,mmap,11,0.000000,0.000000000,0
server_iouring,4000,mprotect,4,0.000000,0.000000000,0
server_iouring,4000,prlimit64,1,0.000000,0.000000000,0
server_iouring,4000,getrandom,1,0.000000,0.000000000,0
server_iouring,4000,rseq,1,0.000000,0.000000000,0
server_iouring,4000,io_uring_setup,1,0.000000,0.000000000,0
server_iouring,4500,io_uring_enter,4988,8.676412,0.001739457,0
server_iouring,4500,setsockopt,2493,0.023350,0.000009366,0
server_iouring,4500,write,32,0.001837,0.000057406,0
server_iouring,4500,brk,86,0.001235,0.000014360,0
server_iouring,4500,madvise,82,0.001082,0.000013195,0
server_iouring,4500,execve,1,0.000312,0.000312000,0
server_iouring,4500,mmap,11,0.000237,0.000021545,0
server_iouring,4500,mprotect,4,0.000118,0.000029500,0
server_iouring,4500,munmap,3,0.000087,0.000029000,0
server_iouring,4500,openat,2,0.000083,0.000041500,0
server_iouring,4500,close,2,0.000040,0.000020000,0
server_iouring,4500,fstat,3,0.000027,0.000009000,0
server_iouring,4500,read,1,0.000026,0.000026000,0
server_iouring,4500,rseq,1,0.000021,0.000021000,0
server_iouring,4500,faccessat,1,0.000019,0.000019000,1
server_iouring,4500,prlimit64,1,0.000018,0.000018000,0
server_iouring,4500,getrandom,1,0.000017,0.000017000,0
server_iouring,4500,set_tid_address,1,0.000015,0.000015000,0
server_iouring,4500,set_robust_list,1,0.000015,0.000015000,0
server_iouring,4500,fcntl,2,0.000000,0.000000000,0
server_iouring,4500,rt_sigaction,1,0.000000,0.000000000,0
server_iouring,4500,socket,1,0.000000,0.000000000,0
server_iouring,4500,bind,1,0.000000,0.000000000,0
server_iouring,4500,listen,1,0.000000,0.000000000,0
server_iouring,4500,io_uring_setup,1,0.000000,0.000000000,0
server_iouring,5000,io_uring_enter,5434,8.883238,0.001634751,0
server_iouring,5000,setsockopt,2716,0.025829,0.000009510,0
server_iouring,5000,write,35,0.001748,0.000049943,0
server_iouring,5000,brk,91,0.001329,0.000014604,0
server_iouring,5000,madvise,88,0.001233,0.000014011,0
server_iouring,5000,execve,1,0.000625,0.000625000,0
server_iouring,5000,mmap,11,0.000503,0.000045727,0
server_iouring,5000,io_uring_setup,1,0.000231,0.000231000,0
server_iouring,5000,fstat,3,0.000172,0.000057333,0
server_iouring,5000,mprotect,4,0.000130,0.000032500,0
server_iouring,5000,munmap,3,0.000118,0.000039333,0
server_iouring,5000,close,2,0.000072,0.000036000,0
server_iouring,5000,read,1,0.000067,0.000067000,0
server_iouring,5000,openat,2,0.000065,0.000032500,0
server_iouring,5000,fcntl,2,0.000053,0.000026500,0
server_iouring,5000,listen,1,0.000045,0.000045000,0
server_iouring,5000,socket,1,0.000043,0.000043000,0
server_iouring,5000,set_tid_address,1,0.000034,0.000034000,0
server_iouring,5000,bind,1,0.000029,0.000029000,0
server_iouring,5000,getrandom,1,0.000027,0.000027000,0
server_iouring,5000,prlimit64,1,0.000026,0.000026000,0
server_iouring,5000,rseq,1,0.000026,0.000026000,0
server_iouring,5000,set_robust_list,1,0.000023,0.000023000,0
server_iouring,5000,rt_sigaction,1,0.000021,0.000021000,0
server_iouring,5000,faccessat,1,0.000004,0.000004000,1
server_iouring,6000,io_uring_enter,5423,8.310321,0.001532421,0
server_iouring,6000,setsockopt,2710,0.029633,0.000010935,0
server_iouring,6000,write,32,0.001928,0.000060250,0
server_iouring,6000,brk,91,0.001555,0.000017088,0
server_iouring,6000,madvise,87,0.001303,0.000014977,0
server_iouring,6000,mmap,11,0.000421,0.000038273,0
server_iouring,6000,mprotect,4,0.000291,0.000072750,0
server_iouring,6000,io_uring_setup,1,0.000239,0.000239000,0
server_iouring,6000,rseq,1,0.000135,0.000135000,0
server_iouring,6000,socket,1,0.000111,0.000111000,0
server_iouring,6000,fcntl,2,0.000043,0.000021500,0
server_iouring,6000,listen,1,0.000041,0.000041000,0
server_iouring,6000,bind,1,0.000037,0.000037000,0
server_iouring,6000,munmap,3,0.000035,0.000011667,0
server_iouring,6000,set_tid_address,1,0.000033,0.000033000,0
server_iouring,6000,fstat,3,0.000029,0.000009667,0
server_iouring,6000,prlimit64,1,0.000029,0.000029000,0
server_iouring,6000,set_robust_list,1,0.000028,0.000028000,0
server_iouring,6000,close,2,0.000027,0.000013500,0
server_iouring,6000,rt_sigaction,1,0.000024,0.000024000,0
server_iouring,6000,getrandom,1,0.000024,0.000024000,0
server_iouring,6000,faccessat,1,0.000000,0.000000000,1
server_iouring,6000,openat,2,0.000000,0.000000000,0
server_iouring,6000,read,1,0.000000,0.000000000,0
server_iouring,6000,execve,1,0.000000,0.000000000,0
server_iouring,7500,io_uring_enter,5988,9.662779,0.001613691,0
server_iouring,7500,setsockopt,2993,0.030603,0.000010225,0
server_iouring,7500,write,38,0.002399,0.000063132,0
server_iouring,7500,brk,100,0.001965,0.000019650,0
